mz,rel.intensity,sample,fullsample,,,
819.5180948,1.75,sc4,sc4_2,,,
819.5679949,0.57,sc4,sc4_2,,,
821.5652981,0.56,sc4,sc4_2,,,
822.5659997,0.59,sc4,sc4_2,,,
823.5315012,0.34,sc4,sc4_2,,,
824.5442028,0.93,sc4,sc4_2,,,
826.559806,0.79,sc4,sc4_2,,,
831.569214,0.81,sc4,sc4_2,,,
834.5969188,1.01,sc4,sc4_2,,,
835.5817204,0.57,sc4,sc4_2,,,
836.5446219,4.9,sc4,sc4_2,,,
837.5765236,0.66,sc4,sc4_2,,,
837.5968236,0.87,sc4,sc4_2,,,
838.5595251,2.2,sc4,sc4_2,,,
838.6024252,0.31,sc4,sc4_2,,,
840.5754284,1.52,sc4,sc4_2,,,
841.5697299,1.98,sc4,sc4_2,,,
842.5912316,0.68,sc4,sc4_2,,,
844.5632347,1.16,sc4,sc4_2,,,
846.5600379,0.88,sc4,sc4_2,,,
847.5726395,1.21,sc4,sc4_2,,,
852.5754475,0.42,sc4,sc4_2,,,
853.5709491,1.13,sc4,sc4_2,,,
854.5910507,0.63,sc4,sc4_2,,,
855.5866523,1.91,sc4,sc4_2,,,
856.5884539,1.03,sc4,sc4_2,,,
857.5185553,1.68,sc4,sc4_2,,,
857.6011555,0.89,sc4,sc4_2,,,
859.6008587,0.72,sc4,sc4_2,,,
861.5492618,1.27,sc4,sc4_2,,,
862.6184635,0.36,sc4,sc4_2,,,
863.565065,1.25,sc4,sc4_2,,,
866.5057697,0.59,sc4,sc4_2,,,
867.5175713,0.92,sc4,sc4_2,,,
872.5733793,1.71,sc4,sc4_2,,,
874.5443825,1.34,sc4,sc4_2,,,
875.5482841,0.59,sc4,sc4_2,,,
881.5188936,0.5,sc4,sc4_2,,,
883.5343968,10.44,sc4,sc4_2,,,
887.6130033,0.49,sc4,sc4_2,,,
890.566908,20.67,sc4,sc4_2,,,
891.5703096,10.94,sc4,sc4_2,,,
909.5495382,0.3,sc4,sc4_2,,,
916.5643494,0.49,sc4,sc4_2,,,
917.576251,0.82,sc4,sc4_2,,,
523.2868672,0.55,sc2,sc2_1,,,
525.2937696,1.36,sc2,sc2_1,,,
528.3129732,0.9,sc2,sc2_1,,,
530.3197756,0.54,sc2,sc2_1,,,
539.3099863,0.27,sc2,sc2_1,,,
543.3324911,0.62,sc2,sc2_1,,,
544.3359923,1.41,sc2,sc2_1,,,
546.3427947,0.43,sc2,sc2_1,,,
547.2780959,0.8,sc2,sc2_1,,,
616.3643784,0.33,sc2,sc2_1,,,
640.272507,0.58,sc2,sc2_1,,,
707.4697872,0.84,sc2,sc2_1,,,
739.5337256,1.49,sc2,sc2_1,,,
754.5030434,0.34,sc2,sc2_1,,,
761.5166518,2.7,sc2,sc2_1,,,
762.520053,2.55,sc2,sc2_1,,,
763.5604543,1.06,sc2,sc2_1,,,
764.5548554,0.57,sc2,sc2_1,,,
765.5309566,2.13,sc2,sc2_1,,,
774.5661674,0.86,sc2,sc2_1,,,
776.5441698,1.46,sc2,sc2_1,,,
779.5543734,1.62,sc2,sc2_1,,,
782.557677,0.94,sc2,sc2_1,,,
783.5696782,0.74,sc2,sc2_1,,,
785.5758806,0.41,sc2,sc2_1,,,
786.5788818,0.33,sc2,sc2_1,,,
789.5477853,8.79,sc2,sc2_1,,,
794.5646913,2.57,sc2,sc2_1,,,
795.5674925,1.62,sc2,sc2_1,,,
796.5502937,0.66,sc2,sc2_1,,,
796.5715937,1.06,sc2,sc2_1,,,
802.5598008,0.73,sc2,sc2_1,,,
803.555802,0.91,sc2,sc2_1,,,
806.5553056,0.71,sc2,sc2_1,,,
806.5755056,0.66,sc2,sc2_1,,,
808.581308,1.86,sc2,sc2_1,,,
809.5654092,0.47,sc2,sc2_1,,,
810.5883104,0.98,sc2,sc2_1,,,
811.5907116,0.62,sc2,sc2_1,,,
812.5642128,0.64,sc2,sc2_1,,,
812.5951128,0.53,sc2,sc2_1,,,
813.539514,8.24,sc2,sc2_1,,,
814.5429152,4.56,sc2,sc2_1,,,
815.5544164,4.48,sc2,sc2_1,,,
816.5573176,2.32,sc2,sc2_1,,,
817.5611188,1.59,sc2,sc2_1,,,
819.5674212,0.58,sc2,sc2_1,,,
820.5213223,0.85,sc2,sc2_1,,,
821.5661236,0.37,sc2,sc2_1,,,
822.5289247,0.96,sc2,sc2_1,,,
823.5320259,0.34,sc2,sc2_1,,,
824.5441271,0.85,sc2,sc2_1,,,
826.5597295,0.85,sc2,sc2_1,,,
830.5657343,1.3,sc2,sc2_1,,,
831.5695355,0.69,sc2,sc2_1,,,
834.529239,3.63,sc2,sc2_1,,,
834.5973391,0.93,sc2,sc2_1,,,
835.5826403,0.53,sc2,sc2_1,,,
837.5768427,0.78,sc2,sc2_1,,,
838.5597439,2.49,sc2,sc2_1,,,
839.5921451,0.62,sc2,sc2_1,,,
840.5581462,2.1,sc2,sc2_1,,,
841.5702475,2.01,sc2,sc2_1,,,
842.5917487,0.66,sc2,sc2_1,,,
844.563451,0.95,sc2,sc2_1,,,
845.5661522,0.84,sc2,sc2_1,,,
846.5594534,0.37,sc2,sc2_1,,,
847.5725546,1.01,sc2,sc2_1,,,
847.6466547,0.99,sc2,sc2_1,,,
852.5758606,0.43,sc2,sc2_1,,,
856.5891654,1.19,sc2,sc2_1,,,
856.6549655,0.52,sc2,sc2_1,,,
857.6017666,1.16,sc2,sc2_1,,,
858.5213677,1.02,sc2,sc2_1,,,
860.6034702,0.82,sc2,sc2_1,,,
861.5491713,1.45,sc2,sc2_1,,,
862.6173726,0.41,sc2,sc2_1,,,
863.5651737,1.78,sc2,sc2_1,,,
863.6131738,0.59,sc2,sc2_1,,,
864.5600749,2.68,sc2,sc2_1,,,
865.502676,1.42,sc2,sc2_1,,,
865.5629761,1.38,sc2,sc2_1,,,
866.5058772,0.68,sc2,sc2_1,,,
871.5337833,0.55,sc2,sc2_1,,,
872.5737845,1.84,sc2,sc2_1,,,
876.5589893,0.61,sc2,sc2_1,,,
881.5182952,0.57,sc2,sc2_1,,,
884.6023989,0.72,sc2,sc2_1,,,
887.6859026,1.02,sc2,sc2_1,,,
911.5653311,1.11,sc2,sc2_1,,,
915.5604359,0.8,sc2,sc2_1,,,
916.5643371,0.3,sc2,sc2_1,,,
918.5709395,0.99,sc2,sc2_1,,,
920.5856419,0.77,sc2,sc2_1,,,
529.3164325,1.03,sc2,sc2_2,,,
546.3423597,0.34,sc2,sc2_2,,,
547.2779611,0.74,sc2,sc2_2,,,
567.3412931,0.38,sc2,sc2_2,,,
719.4981355,1.28,sc2,sc2_2,,,
722.4983403,6.63,sc2,sc2_2,,,
736.5138626,0.92,sc2,sc2_2,,,
738.5401658,1.99,sc2,sc2_2,,,
739.5337674,1.54,sc2,sc2_2,,,
752.5083881,4.57,sc2,sc2_2,,,
764.5555073,0.47,sc2,sc2_2,,,
765.5311088,1.99,sc2,sc2_2,,,
776.5450264,1.43,sc2,sc2_2,,,
778.5239295,7.31,sc2,sc2_2,,,
779.5274311,2.92,sc2,sc2_2,,,
779.5548312,1.48,sc2,sc2_2,,,
783.5705376,0.63,sc2,sc2_2,,,
786.5791423,0.27,sc2,sc2_2,,,
794.5647551,2.45,sc2,sc2_2,,,
796.5712583,0.84,sc2,sc2_2,,,
798.5291614,1.01,sc2,sc2_2,,,
802.5592678,0.64,sc2,sc2_2,,,
806.5750742,0.5,sc2,sc2_2,,,
809.565979,0.4,sc2,sc2_2,,,
809.584879,0.94,sc2,sc2_2,,,
810.5882806,0.71,sc2,sc2_2,,,
811.5918822,0.48,sc2,sc2_2,,,
812.5949838,0.47,sc2,sc2_2,,,
813.5394853,8.23,sc2,sc2_2,,,
816.5575901,2.21,sc2,sc2_2,,,
818.5642933,1.01,sc2,sc2_2,,,
819.5678949,0.67,sc2,sc2_2,,,
820.5215964,1.01,sc2,sc2_2,,,
821.5644981,0.36,sc2,sc2_2,,,
822.5288996,0.98,sc2,sc2_2,,,
823.5317012,0.52,sc2,sc2_2,,,
824.5443028,1.06,sc2,sc2_2,,,
826.559906,0.85,sc2,sc2_2,,,
831.569314,0.65,sc2,sc2_2,,,
835.5825204,0.55,sc2,sc2_2,,,
837.5964236,0.9,sc2,sc2_2,,,
838.6011252,0.46,sc2,sc2_2,,,
839.5927268,0.51,sc2,sc2_2,,,
840.5755284,1.88,sc2,sc2_2,,,
842.5901316,0.62,sc2,sc2_2,,,
844.5633347,0.9,sc2,sc2_2,,,
846.5599379,0.57,sc2,sc2_2,,,
853.5712491,1.05,sc2,sc2_2,,,
855.5865523,1.69,sc2,sc2_2,,,
856.654854,0.34,sc2,sc2_2,,,
857.6014555,0.91,sc2,sc2_2,,,
858.5213569,1.06,sc2,sc2_2,,,
858.5973571,1.31,sc2,sc2_2,,,
859.5815586,0.72,sc2,sc2_2,,,
859.6003587,0.65,sc2,sc2_2,,,
860.6032603,0.94,sc2,sc2_2,,,
861.5323617,2.17,sc2,sc2_2,,,
861.5493618,1.62,sc2,sc2_2,,,
862.6182635,0.38,sc2,sc2_2,,,
863.565465,2.26,sc2,sc2_2,,,
864.5601666,2.86,sc2,sc2_2,,,
865.5632682,1.49,sc2,sc2_2,,,
866.5668698,1.13,sc2,sc2_2,,,
867.5179713,1.13,sc2,sc2_2,,,
876.5592857,0.76,sc2,sc2_2,,,
884.6023985,0.77,sc2,sc2_2,,,
887.6124033,0.75,sc2,sc2_2,,,
887.6858034,1.04,sc2,sc2_2,,,
911.5650414,1.14,sc2,sc2_2,,,
915.5608478,0.81,sc2,sc2_2,,,
915.5787478,0.77,sc2,sc2_2,,,
917.576351,0.74,sc2,sc2_2,,,
918.5709526,0.87,sc2,sc2_2,,,
452.2779098,2.63,ko5,ko5_1,,,
453.2813114,0.38,ko5,ko5_1,,,
478.2937513,1.69,ko5,ko5_1,,,
479.2969529,0.42,ko5,ko5_1,,,
480.3003545,0.46,ko5,ko5_1,,,
480.3093545,3.5,ko5,ko5_1,,,
481.3037561,1.77,ko5,ko5_1,,,
481.3127561,1,ko5,ko5_1,,,
482.3070576,0.54,ko5,ko5_1,,,
482.3160577,1.13,ko5,ko5_1,,,
483.3106592,0.54,ko5,ko5_1,,,
483.3194593,3.1,ko5,ko5_1,,,
484.3227609,1,ko5,ko5_1,,,
485.3261625,1.11,ko5,ko5_1,,,
487.3327657,0.32,ko5,ko5_1,,,
498.2622831,0.42,ko5,ko5_1,,,
500.2780863,3.08,ko5,ko5_1,,,
501.2812879,0.97,ko5,ko5_1,,,
502.2848895,0.24,ko5,ko5_1,,,
502.2937895,0.61,ko5,ko5_1,,,
503.2882911,1.48,ko5,ko5_1,,,
506.3250959,0.86,ko5,ko5_1,,,
508.3406991,1.05,ko5,ko5_1,,,
509.3352007,1.08,ko5,ko5_1,,,
511.3507039,0.43,ko5,ko5_1,,,
512.2991054,1.73,ko5,ko5_1,,,
524.2780245,0.88,ko5,ko5_1,,,
526.2936277,0.71,ko5,ko5_1,,,
527.2883293,0.8,ko5,ko5_1,,,
528.3092309,0.73,ko5,ko5_1,,,
531.3196357,0.59,ko5,ko5_1,,,
543.3404549,0.69,ko5,ko5_1,,,
599.320144,1.66,ko5,ko5_1,,,
600.3144456,0.25,ko5,ko5_1,,,
600.3235456,0.47,ko5,ko5_1,,,
602.3303488,1.18,ko5,ko5_1,,,
619.2888759,2.97,ko5,ko5_1,,,
620.2921775,1.04,ko5,ko5_1,,,
622.2989807,2.5,ko5,ko5_1,,,
632.4296968,0.6,ko5,ko5_1,,,
634.4453,100,ko5,ko5_1,,,
635.4487016,36.29,ko5,ko5_1,,,
636.4521032,5.07,ko5,ko5_1,,,
646.4453191,2.89,ko5,ko5_1,,,
647.4486207,1.12,ko5,ko5_1,,,
662.4766447,10.82,ko5,ko5_1,,,
663.4799463,4.06,ko5,ko5_1,,,
664.4834478,0.75,ko5,ko5_1,,,
672.4973606,1.23,ko5,ko5_1,,,
673.4814622,0.37,ko5,ko5_1,,,
673.5007622,0.57,ko5,ko5_1,,,
674.4760638,0.3,ko5,ko5_1,,,
674.5041638,0.51,ko5,ko5_1,,,
675.5074654,0.44,ko5,ko5_1,,,
676.492067,1.68,ko5,ko5_1,,,
677.4955686,0.59,ko5,ko5_1,,,
678.4981702,0.48,ko5,ko5_1,,,
693.5090941,0.3,ko5,ko5_1,,,
698.5130021,1.54,ko5,ko5_1,,,
699.5162037,0.68,ko5,ko5_1,,,
700.5287053,4.99,ko5,ko5_1,,,
701.5128068,0.47,ko5,ko5_1,,,
701.5231069,0.43,ko5,ko5_1,,,
701.5320069,2.32,ko5,ko5_1,,,
702.5075084,0.66,ko5,ko5_1,,,
702.5355085,1.14,ko5,ko5_1,,,
702.5441085,0.85,ko5,ko5_1,,,
703.50331,1.1,ko5,ko5_1,,,
703.5389101,1.47,ko5,ko5_1,,,
704.5234116,0.39,ko5,ko5_1,,,
704.5423117,0.83,ko5,ko5_1,,,
705.5455133,0.7,ko5,ko5_1,,,
705.5543133,0.56,ko5,ko5_1,,,
706.5488149,0.34,ko5,ko5_1,,,
708.497518,0.28,ko5,ko5_1,,,
714.5080275,0.69,ko5,ko5_1,,,
716.5237307,2.46,ko5,ko5_1,,,
717.5181323,1.16,ko5,ko5_1,,,
717.5269323,1.19,ko5,ko5_1,,,
718.5211339,0.83,ko5,ko5_1,,,
718.5304339,1.57,ko5,ko5_1,,,
718.539134,0.67,ko5,ko5_1,,,
719.5337355,3.65,ko5,ko5_1,,,
720.4973371,9.06,ko5,ko5_1,,,
720.5370371,2.32,ko5,ko5_1,,,
721.5007387,4.2,ko5,ko5_1,,,
721.5404387,2.59,ko5,ko5_1,,,
721.5490388,0.96,ko5,ko5_1,,,
722.5131403,41.48,ko5,ko5_1,,,
722.5438403,1.37,ko5,ko5_1,,,
722.5523404,0.6,ko5,ko5_1,,,
723.5163419,19.26,ko5,ko5_1,,,
723.5471419,1.48,ko5,ko5_1,,,
723.5561419,0.7,ko5,ko5_1,,,
724.5198435,7.19,ko5,ko5_1,,,
724.5284435,6.23,ko5,ko5_1,,,
724.5505435,0.83,ko5,ko5_1,,,
725.5231451,10.3,ko5,ko5_1,,,
725.5539451,0.72,ko5,ko5_1,,,
725.5624451,0.32,ko5,ko5_1,,,
726.5076467,0.35,ko5,ko5_1,,,
726.5264467,4.89,ko5,ko5_1,,,
726.5443467,3.67,ko5,ko5_1,,,
726.5574467,0.37,ko5,ko5_1,,,
727.5299483,3.93,ko5,ko5_1,,,
727.5385483,2.36,ko5,ko5_1,,,
728.5234499,0.69,ko5,ko5_1,,,
728.5332499,1.63,ko5,ko5_1,,,
728.5419499,1.24,ko5,ko5_1,,,
728.5597499,2.1,ko5,ko5_1,,,
729.5366515,1.41,ko5,ko5_1,,,
729.5453515,0.96,ko5,ko5_1,,,
729.5541515,0.94,ko5,ko5_1,,,
730.5576531,0.42,ko5,ko5_1,,,
731.5609547,0.24,ko5,ko5_1,,,
731.5697547,0.47,ko5,ko5_1,,,
733.5497579,0.98,ko5,ko5_1,,,
734.5130594,2.2,ko5,ko5_1,,,
734.5523595,0.42,ko5,ko5_1,,,
736.4923626,2.48,ko5,ko5_1,,,
736.5287626,3.15,ko5,ko5_1,,,
737.4955642,1.21,ko5,ko5_1,,,
737.5234642,0.49,ko5,ko5_1,,,
738.5079658,1.31,ko5,ko5_1,,,
739.5023674,0.46,ko5,ko5_1,,,
739.5108674,0.68,ko5,ko5_1,,,
740.523469,0.84,ko5,ko5_1,,,
741.5180706,1.44,ko5,ko5_1,,,
742.5212722,0.86,ko5,ko5_1,,,
742.5392722,2.29,ko5,ko5_1,,,
743.5249738,0.81,ko5,ko5_1,,,
743.5338738,0.75,ko5,ko5_1,,,
743.5421738,1.05,ko5,ko5_1,,,
744.5548754,3.49,ko5,ko5_1,,,
745.549577,2.77,ko5,ko5_1,,,
745.557677,1.69,ko5,ko5_1,,,
746.5130785,15.34,ko5,ko5_1,,,
746.5524786,1.47,ko5,ko5_1,,,
746.5614786,1.57,ko5,ko5_1,,,
747.5165801,7.49,ko5,ko5_1,,,
747.5654802,8.02,ko5,ko5_1,,,
748.5286817,41.79,ko5,ko5_1,,,
748.5612818,10.34,ko5,ko5_1,,,
749.5319833,19.83,ko5,ko5_1,,,
749.5648834,4.66,ko5,ko5_1,,,
750.5076849,1.11,ko5,ko5_1,,,
750.5442849,33.84,ko5,ko5_1,,,
751.5107865,0.43,ko5,ko5_1,,,
751.5391865,9.48,ko5,ko5_1,,,
751.5474865,16.18,ko5,ko5_1,,,
751.5783866,1.61,ko5,ko5_1,,,
752.5235881,3.03,ko5,ko5_1,,,
752.5420881,3.97,ko5,ko5_1,,,
752.5510881,4.78,ko5,ko5_1,,,
753.5265897,1.32,ko5,ko5_1,,,
753.5543897,6.5,ko5,ko5_1,,,
753.5845898,0.72,ko5,ko5_1,,,
754.5576913,2.9,ko5,ko5_1,,,
755.5331929,0.7,ko5,ko5_1,,,
755.5611929,2.03,ko5,ko5_1,,,
755.5696929,2.06,ko5,ko5_1,,,
756.5640945,0.72,ko5,ko5_1,,,
756.5732945,1,ko5,ko5_1,,,
757.5678961,0.63,ko5,ko5_1,,,
757.5764961,0.58,ko5,ko5_1,,,
760.5285008,1.49,ko5,ko5_1,,,
761.5812025,0.65,ko5,ko5_1,,,
762.507904,0.96,ko5,ko5_1,,,
764.5231072,2.98,ko5,ko5_1,,,
766.5393104,9.68,ko5,ko5_1,,,
767.533412,2.38,ko5,ko5_1,,,
767.542412,4.62,ko5,ko5_1,,,
768.5461136,3.4,ko5,ko5_1,,,
768.5544136,2.75,ko5,ko5_1,,,
769.5493152,6.78,ko5,ko5_1,,,
770.5526168,3.38,ko5,ko5_1,,,
771.5561184,2.71,ko5,ko5_1,,,
772.52862,4.3,ko5,ko5_1,,,
772.55952,1.25,ko5,ko5_1,,,
773.5806216,0.56,ko5,ko5_1,,,
774.5442232,6.06,ko5,ko5_1,,,
776.5234263,1.18,ko5,ko5_1,,,
776.5929264,1.1,ko5,ko5_1,,,
777.554228,1.76,ko5,ko5_1,,,
777.595928,0.55,ko5,ko5_1,,,
778.5390295,2.37,ko5,ko5_1,,,
779.5700312,1.41,ko5,ko5_1,,,
780.5555327,1.45,ko5,ko5_1,,,
793.5492534,1.58,ko5,ko5_1,,,
794.553055,0.83,ko5,ko5_1,,,
798.5660614,0.7,ko5,ko5_1,,,
807.5842758,1.15,ko5,ko5_1,,,
821.532798,0.45,ko5,ko5_1,,,
832.6552157,0.53,ko5,ko5_1,,,
857.6753556,0.83,ko5,ko5_1,,,
858.6708572,1.76,ko5,ko5_1,,,
859.6743588,0.86,ko5,ko5_1,,,
860.6858604,0.86,ko5,ko5_1,,,
861.689562,0.45,ko5,ko5_1,,,
867.5395713,0.37,ko5,ko5_1,,,
870.5583761,1.53,ko5,ko5_1,,,
871.5707777,2.93,ko5,ko5_1,,,
873.5863809,0.81,ko5,ko5_1,,,
479.2970529,0.4,ko5,ko5_2,,,
480.3004545,0.48,ko5,ko5_2,,,
481.3038561,1.84,ko5,ko5_2,,,
483.3193593,3.25,ko5,ko5_2,,,
485.3262625,1.04,ko5,ko5_2,,,
487.3328657,0.37,ko5,ko5_2,,,
498.2623831,0.43,ko5,ko5_2,,,
501.2813879,1.06,ko5,ko5_2,,,
502.2936895,0.65,ko5,ko5_2,,,
506.3251959,1.04,ko5,ko5_2,,,
508.3407991,1.06,ko5,ko5_2,,,
511.3508039,0.52,ko5,ko5_2,,,
524.2781245,0.97,ko5,ko5_2,,,
526.2937277,0.81,ko5,ko5_2,,,
527.2882293,0.94,ko5,ko5_2,,,
531.3197357,0.7,ko5,ko5_2,,,
543.3405549,0.68,ko5,ko5_2,,,
600.3147456,0.3,ko5,ko5_2,,,
602.3304488,1.42,ko5,ko5_2,,,
619.2889759,3.17,ko5,ko5_2,,,
635.4488016,35.89,ko5,ko5_2,,,
636.4522032,4.96,ko5,ko5_2,,,
646.4454191,3.39,ko5,ko5_2,,,
647.4485207,1.37,ko5,ko5_2,,,
664.4833478,0.74,ko5,ko5_2,,,
673.4811622,0.47,ko5,ko5_2,,,
673.5006622,0.52,ko5,ko5_2,,,
674.4759638,0.53,ko5,ko5_2,,,
674.5042638,0.52,ko5,ko5_2,,,
677.4954686,0.69,ko5,ko5_2,,,
678.4983702,0.39,ko5,ko5_2,,,
693.5089941,0.27,ko5,ko5_2,,,
698.5131021,1.59,ko5,ko5_2,,,
699.5163037,0.56,ko5,ko5_2,,,
701.5129068,0.55,ko5,ko5_2,,,
701.5234069,0.54,ko5,ko5_2,,,
702.5074084,0.62,ko5,ko5_2,,,
702.5353085,1.11,ko5,ko5_2,,,
702.5442085,0.72,ko5,ko5_2,,,
703.50311,1.05,ko5,ko5_2,,,
704.5231116,0.54,ko5,ko5_2,,,
704.5424117,0.8,ko5,ko5_2,,,
705.5454133,0.79,ko5,ko5_2,,,
705.5545133,0.56,ko5,ko5_2,,,
716.5236307,2.37,ko5,ko5_2,,,
717.5182323,1.13,ko5,ko5_2,,,
717.5268323,1.28,ko5,ko5_2,,,
718.5213339,0.76,ko5,ko5_2,,,
718.5303339,1.53,ko5,ko5_2,,,
718.538834,0.56,ko5,ko5_2,,,
719.5338355,3.52,ko5,ko5_2,,,
720.4974371,9.43,ko5,ko5_2,,,
721.5008387,4.34,ko5,ko5_2,,,
722.5510403,0.59,ko5,ko5_2,,,
723.5164419,19.05,ko5,ko5_2,,,
723.5472419,1.46,ko5,ko5_2,,,
723.5558419,0.72,ko5,ko5_2,,,
724.5285435,6.45,ko5,ko5_2,,,
724.5504435,0.85,ko5,ko5_2,,,
725.5232451,10.08,ko5,ko5_2,,,
725.5540451,0.76,ko5,ko5_2,,,
726.5073467,0.46,ko5,ko5_2,,,
726.5265467,4.79,ko5,ko5_2,,,
726.5571467,0.46,ko5,ko5_2,,,
728.5331499,1.85,ko5,ko5_2,,,
728.5418499,1.2,ko5,ko5_2,,,
729.5455515,1.06,ko5,ko5_2,,,
729.5543515,0.95,ko5,ko5_2,,,
730.5577531,0.44,ko5,ko5_2,,,
731.5613547,0.35,ko5,ko5_2,,,
731.5699547,0.59,ko5,ko5_2,,,
733.5499579,1.04,ko5,ko5_2,,,
734.5524595,0.53,ko5,ko5_2,,,
737.4954642,1.1,ko5,ko5_2,,,
737.5233642,0.69,ko5,ko5_2,,,
738.5080658,1.17,ko5,ko5_2,,,
739.5021674,0.54,ko5,ko5_2,,,
740.523669,0.92,ko5,ko5_2,,,
741.5179706,1.49,ko5,ko5_2,,,
742.5214722,0.74,ko5,ko5_2,,,
743.5423738,1.12,ko5,ko5_2,,,
745.557777,1.66,ko5,ko5_2,,,
746.5131785,15.95,ko5,ko5_2,,,
746.5525786,1.56,ko5,ko5_2,,,
746.5615786,1.61,ko5,ko5_2,,,
748.5287817,41.92,ko5,ko5_2,,,
748.5613818,8.89,ko5,ko5_2,,,
749.5649834,4.18,ko5,ko5_2,,,
750.5078849,1.27,ko5,ko5_2,,,
751.5106865,0.45,ko5,ko5_2,,,
751.5475865,15.95,ko5,ko5_2,,,
751.5782866,1.42,ko5,ko5_2,,,
752.5421881,3.88,ko5,ko5_2,,,
753.5266897,1.28,ko5,ko5_2,,,
754.5575913,3.04,ko5,ko5_2,,,
755.5334929,0.82,ko5,ko5_2,,,
755.5697929,2.03,ko5,ko5_2,,,
756.5645945,0.7,ko5,ko5_2,,,
756.5730945,0.93,ko5,ko5_2,,,
757.5681961,0.63,ko5,ko5_2,,,
757.5763961,0.78,ko5,ko5_2,,,
760.5286008,1.86,ko5,ko5_2,,,
761.5813025,0.75,ko5,ko5_2,,,
762.507804,1.23,ko5,ko5_2,,,
767.533612,2.34,ko5,ko5_2,,,
767.542512,4.96,ko5,ko5_2,,,
768.5462136,3.17,ko5,ko5_2,,,
769.5494152,6.59,ko5,ko5_2,,,
771.5562184,2.4,ko5,ko5_2,,,
772.52872,4.38,ko5,ko5_2,,,
776.5925264,1.15,ko5,ko5_2,,,
777.554628,1.84,ko5,ko5_2,,,
778.5389295,2.32,ko5,ko5_2,,,
779.5697312,1.37,ko5,ko5_2,,,
780.5556327,1.31,ko5,ko5_2,,,
780.5731328,0.63,ko5,ko5_2,,,
794.553255,0.89,ko5,ko5_2,,,
798.5662614,0.58,ko5,ko5_2,,,
807.5852758,1.08,ko5,ko5_2,,,
821.532598,0.53,ko5,ko5_2,,,
832.6554157,0.61,ko5,ko5_2,,,
857.6754556,0.73,ko5,ko5_2,,,
859.6742588,0.92,ko5,ko5_2,,,
861.689362,0.44,ko5,ko5_2,,,
867.5394713,0.45,ko5,ko5_2,,,
870.5584761,1.78,ko5,ko5_2,,,
873.5861809,0.92,ko5,ko5_2,,,
452.2778098,2.75,ko6,ko6_1,,,
453.2812114,0.52,ko6,ko6_1,,,
478.2936513,1.89,ko6,ko6_1,,,
479.2971529,0.53,ko6,ko6_1,,,
480.3092545,3.74,ko6,ko6_1,,,
481.3036561,1.85,ko6,ko6_1,,,
481.3126561,1.09,ko6,ko6_1,,,
482.3159577,1.13,ko6,ko6_1,,,
483.3105592,0.66,ko6,ko6_1,,,
483.3192593,3.32,ko6,ko6_1,,,
484.3226609,1.01,ko6,ko6_1,,,
485.3260625,1.13,ko6,ko6_1,,,
500.2779863,3.06,ko6,ko6_1,,,
502.2847895,0.31,ko6,ko6_1,,,
502.2935895,0.62,ko6,ko6_1,,,
503.2880911,1.58,ko6,ko6_1,,,
506.3249959,1.02,ko6,ko6_1,,,
508.3405991,0.95,ko6,ko6_1,,,
509.3351007,1.18,ko6,ko6_1,,,
512.2990054,1.81,ko6,ko6_1,,,
524.2779245,0.74,ko6,ko6_1,,,
526.2935277,0.58,ko6,ko6_1,,,
527.2881293,0.78,ko6,ko6_1,,,
528.3091309,0.9,ko6,ko6_1,,,
531.3195357,0.67,ko6,ko6_1,,,
543.3403549,0.7,ko6,ko6_1,,,
600.3233456,0.53,ko6,ko6_1,,,
602.3302488,1.41,ko6,ko6_1,,,
619.2887759,3.33,ko6,ko6_1,,,
622.2988807,2.93,ko6,ko6_1,,,
632.4295968,0.64,ko6,ko6_1,,,
646.4452191,3.51,ko6,ko6_1,,,
662.4765447,11.23,ko6,ko6_1,,,
663.4798463,3.93,ko6,ko6_1,,,
664.4832478,0.74,ko6,ko6_1,,,
673.4812622,0.31,ko6,ko6_1,,,
674.4761638,0.42,ko6,ko6_1,,,
674.5040638,0.66,ko6,ko6_1,,,
678.4985702,0.33,ko6,ko6_1,,,
699.5161037,0.7,ko6,ko6_1,,,
701.5233069,0.6,ko6,ko6_1,,,
701.5319069,2.35,ko6,ko6_1,,,
702.5443085,0.78,ko6,ko6_1,,,
703.50321,1.23,ko6,ko6_1,,,
703.5390101,1.75,ko6,ko6_1,,,
704.5230116,0.47,ko6,ko6_1,,,
705.5542133,0.62,ko6,ko6_1,,,
706.5490149,0.28,ko6,ko6_1,,,
714.5078275,0.95,ko6,ko6_1,,,
718.539034,0.8,ko6,ko6_1,,,
721.5488388,1.09,ko6,ko6_1,,,
722.5130403,44.96,ko6,ko6_1,,,
722.5437403,1.67,ko6,ko6_1,,,
722.5525404,0.6,ko6,ko6_1,,,
724.5503435,0.9,ko6,ko6_1,,,
725.5537451,0.94,ko6,ko6_1,,,
725.5625451,0.37,ko6,ko6_1,,,
726.5074467,0.41,ko6,ko6_1,,,
726.5442467,4.35,ko6,ko6_1,,,
727.5298483,4.15,ko6,ko6_1,,,
727.5386483,2.76,ko6,ko6_1,,,
728.5417499,1.19,ko6,ko6_1,,,
728.5598499,2.38,ko6,ko6_1,,,
729.5365515,1.35,ko6,ko6_1,,,
730.5573531,0.52,ko6,ko6_1,,,
731.5611547,0.38,ko6,ko6_1,,,
733.5496579,1.14,ko6,ko6_1,,,
734.5526595,0.66,ko6,ko6_1,,,
